type,amount,oldbalanceOrg,newbalanceOrig,isFraud
2,9117.52,1018.0,0.0,0
4,3097121.75,3097121.75,0.0,1
4,2239461.29,2239461.29,0.0,1
4,99804.21,99804.21,0.0,1
4,459378.91,459378.91,0.0,1
2,5347.35,387.0,0.0,0
4,2246118.53,2246118.53,0.0,1
2,12481.02,30977.0,18495.98,0
4,1685692.11,1685692.11,0.0,1
2,31196.75,0.0,0.0,0
1,1254092.1,1254092.1,0.0,1
1,932922.6,932922.6,0.0,1
1,30548.46,30548.46,0.0,1
1,41227.79,0.0,0.0,0
3,372169.01,10217316.82,10589485.84,0
1,72782.82,72782.82,0.0,1
4,2394623.8,2394623.8,0.0,1
1,176649.56,0.0,0.0,0
4,591032.52,591032.52,0.0,1
1,460436.43,460436.43,0.0,1
4,60450.18,60450.18,0.0,1
1,152961.49,152961.49,0.0,1
2,34514.03,0.0,0.0,0
4,132294.93,132294.93,0.0,1
3,88632.46,1546721.22,1635353.68,0
2,62005.13,0.0,0.0,0
4,806696.21,0.0,0.0,0
1,102184.3,269907.0,167722.7,0
3,83071.75,2673078.47,2756150.22,0
4,87219.11,87219.11,0.0,1
4,1385945.61,1385945.61,0.0,1
1,248373.46,0.0,0.0,0
4,264058.41,264058.41,0.0,1
1,34768.27,17647.03,0.0,0
4,442722.01,442722.01,0.0,1
1,252375.25,0.0,0.0,0
4,9110884.44,9110884.44,0.0,1
1,150021.72,6034.0,0.0,0
2,7115.93,0.0,0.0,0
4,244547.15,0.0,0.0,0
3,133942.45,296.0,134238.45,0
4,602807.17,602807.17,0.0,1
2,22381.71,0.0,0.0,0
1,1016302.6,1016302.6,0.0,1
4,1153200.73,1153200.73,0.0,1
3,303694.88,2233650.35,2537345.24,0
1,25472.32,25472.32,0.0,1
4,1675153.28,1675153.28,0.0,1
1,38223.11,38223.11,0.0,1
1,196149.04,196149.04,0.0,1
1,561374.78,561374.78,0.0,1
4,1005346.72,1005346.72,0.0,1
2,14771.99,0.0,0.0,0
4,6204.71,6204.71,0.0,1
4,116530.2,116530.2,0.0,1
4,346293.24,346293.24,0.0,1
3,18498.14,2726833.46,2745331.61,0
4,40413.81,40413.81,0.0,1
2,10444.22,0.0,0.0,0
3,287571.03,254462.0,542033.03,0
2,11212.85,0.0,0.0,0
1,313936.67,313936.67,0.0,1
2,4625.37,0.0,0.0,0
2,20342.87,61451.0,41108.13,0
1,271229.8,271229.8,0.0,1
4,473387.81,473387.81,0.0,1
3,43010.82,9939801.76,9982812.58,0
4,10000000.0,12068313.94,2068313.94,1
1,48412.47,48412.47,0.0,1
1,1065787.82,1065787.82,0.0,1
3,195292.32,1047489.83,1242782.15,0
4,1489916.19,1489916.19,0.0,1
4,4713935.64,4713935.64,0.0,1
1,162548.41,0.0,0.0,0
4,20986.02,20986.02,0.0,1
3,725895.49,90495.0,816390.49,0
4,1835523.44,1835523.44,0.0,1
4,438139.79,438139.79,0.0,1
4,585010.21,585010.21,0.0,1
1,134194.59,134194.59,0.0,1
1,209340.53,209340.53,0.0,1
1,94568.58,10013.0,0.0,0
1,35342.34,14201.41,0.0,0
4,758848.47,758848.47,0.0,1
4,1547877.98,1547877.98,0.0,1
1,273805.1,96631.0,0.0,0
2,7777.02,158963.0,151185.98,0
1,0.0,0.0,0.0,1
2,4158.87,4056.0,0.0,0
4,277485.25,277485.25,0.0,1
3,225115.94,7760104.09,7985220.04,0
4,6961359.11,6961359.11,0.0,1
2,11487.93,0.0,0.0,0
4,1560579.01,129937.94,0.0,0
1,8055.06,8055.06,0.0,1
4,3085.45,3085.45,0.0,1
1,151105.97,151105.97,0.0,1
1,43071.62,43071.62,0.0,1
2,40918.96,267074.12,226155.17,0
1,184372.24,49694.0,0.0,0
1,135496.76,0.0,0.0,0
1,972920.87,972920.87,0.0,1
4,474467.2,474467.2,0.0,1
5,72918.62,473.0,0.0,0
1,1248344.84,1248344.84,0.0,1
1,92225.48,501854.0,409628.52,0
1,4758180.79,4758180.79,0.0,1
2,5908.13,31151.0,25242.87,0
5,11013.22,17289.07,6275.84,0
3,399651.41,0.0,399651.41,0
1,774761.84,774761.84,0.0,1
3,175425.98,1180951.19,1356377.17,0
3,332136.99,1839208.23,2171345.22,0
4,442889.41,19927.0,0.0,0
1,310726.29,310726.29,0.0,1
4,2254417.02,2254417.02,0.0,1
3,118128.89,846694.07,964822.95,0
4,2498370.12,2498370.12,0.0,1
1,10000000.0,10000000.0,0.0,1
1,1154353.99,1154353.99,0.0,1
2,9939.7,90545.42,80605.72,0
3,42740.76,209266.0,252006.76,0
3,179008.92,216515.8,395524.72,0
4,291305.98,291305.98,0.0,1
2,7555.35,14539.0,6983.65,0
1,166880.54,166880.54,0.0,1
1,65211.46,8619.0,0.0,0
2,14623.21,151080.0,136456.79,0
4,1102791.66,1102791.66,0.0,1
2,12600.42,0.0,0.0,0
1,1026684.46,1026684.46,0.0,1
4,843174.04,843174.04,0.0,1
1,251832.96,251832.96,0.0,1
1,112005.82,0.0,0.0,0
1,161016.65,161016.65,0.0,1
4,1796406.6,1796406.6,0.0,1
1,724414.43,724414.43,0.0,1
2,37846.65,1394.0,0.0,0
2,12254.93,0.0,0.0,0
1,51720.29,11626.0,0.0,0
2,52665.85,0.0,0.0,0
1,9327.79,0.0,0.0,0
1,40819.72,40819.72,0.0,1
4,74709.4,74709.4,0.0,1
1,11183.62,59043.0,47859.38,0
1,762135.72,762135.72,0.0,1
4,24773.86,24773.86,0.0,1
1,810039.19,810039.19,0.0,1
2,24052.65,20161.0,0.0,0
4,1448564.33,55458.0,0.0,0
1,10000000.0,10000000.0,0.0,1
1,143340.15,143340.15,0.0,1
1,2205.55,2205.55,0.0,1
1,99044.69,51115.0,0.0,0
4,829885.13,829885.13,0.0,1
4,2175288.9,2175288.9,0.0,1
1,405980.81,90566.0,0.0,0
1,10000000.0,10000000.0,0.0,1
1,75659.33,75659.33,0.0,1
3,136841.27,2955059.81,3091901.08,0
3,215109.42,991156.98,1206266.4,0
1,159092.01,843.0,0.0,0
1,4716307.48,4716307.48,0.0,1
1,108213.6,108213.6,0.0,1
2,20852.81,51642.07,30789.26,0
2,34797.21,785.0,0.0,0
1,2198224.71,2198224.71,0.0,1
4,84174.31,84174.31,0.0,1
4,10000000.0,11861008.32,1861008.32,1
1,113309.55,113309.55,0.0,1
1,2498837.82,2498837.82,0.0,1
1,236388.4,236388.4,0.0,1
1,171651.7,171651.7,0.0,1
1,2426076.89,2426076.89,0.0,1
2,2599.78,23753.0,21153.22,0
4,62184.44,62184.44,0.0,1
4,775444.82,0.0,0.0,0
1,114317.21,64812.0,0.0,0
2,12981.19,51418.0,38436.81,0
4,143915.59,0.0,0.0,0
4,1041662.6,36884.0,0.0,0
4,945574.64,970.0,0.0,0
1,183871.74,2086.0,0.0,0
4,759701.03,759701.03,0.0,1
1,123259.24,123259.24,0.0,1
1,232565.37,232565.37,0.0,1
1,32872.0,32872.0,0.0,1
3,151359.41,3679826.73,3831186.13,0
1,459.38,459.38,0.0,1
2,19685.84,0.0,0.0,0
1,806850.06,806850.06,0.0,1
1,23651.69,11273.0,0.0,0
1,69085.61,0.0,0.0,0
4,7335355.57,7335355.57,0.0,1
4,377165.2,10380.0,0.0,0
1,326250.51,326250.51,0.0,1
4,996313.36,34610.0,0.0,0
4,174296.71,174296.71,0.0,1
3,304229.58,465370.46,769600.04,0
1,4830219.15,4830219.15,0.0,1
1,32774.28,0.0,0.0,0
1,319289.22,0.0,0.0,0
1,639468.22,639468.22,0.0,1
1,49076.27,49076.27,0.0,1
2,9590.05,0.0,0.0,0
2,8439.37,49685.0,41245.63,0
4,1494831.65,1494831.65,0.0,1
1,1122508.34,1122508.34,0.0,1
1,235238.66,235238.66,0.0,1
2,2857.95,70148.92,67290.97,0
1,56580.87,0.0,0.0,0
2,15774.85,385727.0,369952.15,0
1,463891.31,463891.31,0.0,1
4,335094.53,335094.53,0.0,1
3,276244.76,2017238.33,2293483.09,0
1,989954.57,989954.57,0.0,1
2,9381.55,276010.8,266629.25,0
3,411350.36,102131.0,513481.36,0
1,311832.17,311832.17,0.0,1
4,1275236.3,1275236.3,0.0,1
2,2870.56,99184.66,96314.1,0
1,2581549.92,2581549.92,0.0,1
1,92753.7,0.0,0.0,0
4,2274566.61,2274566.61,0.0,1
4,1200702.71,1200702.71,0.0,1
2,32801.72,61433.0,28631.28,0
1,273408.94,273408.94,0.0,1
4,351726.38,0.0,0.0,0
1,167062.96,25949.0,0.0,0
1,407005.78,0.0,0.0,1
3,178627.88,24866.0,203493.88,0
2,17256.46,20998.0,3741.54,0
4,989311.12,989311.12,0.0,1
4,212576.69,127.0,0.0,0
1,143660.11,143660.11,0.0,1
1,6339.42,6339.42,0.0,1
3,167201.68,7923907.58,8091109.26,0
4,8931550.69,8931550.69,0.0,1
4,10000000.0,10390763.24,390763.24,1
2,7015.31,274.0,0.0,0
1,85593.8,0.0,0.0,0
4,244068.01,244068.01,0.0,1
1,37669.14,37669.14,0.0,1
3,564801.18,12486119.58,13050920.77,0
3,223461.57,17758109.99,17981571.56,0
2,2626.44,1012.0,0.0,0
1,134227.05,134227.05,0.0,1
2,11850.36,8164.0,0.0,0
4,222.0,222.0,0.0,1
1,3738574.9,3738574.9,0.0,1
2,7013.33,12677.0,5663.67,0
3,186952.0,21129.0,208081.0,0
4,574564.43,0.0,0.0,0
3,166613.54,6235945.19,6402558.73,0
1,878034.02,878034.02,0.0,1
3,55909.39,2120832.78,2176742.17,0
4,327282.92,327282.92,0.0,1
1,155799.82,155799.82,0.0,1
4,420330.71,420330.71,0.0,1
1,322746.73,0.0,0.0,0
4,127018.14,127018.14,0.0,1
1,79926.13,0.0,0.0,0
1,96521.13,0.0,0.0,0
4,132792.25,477.0,0.0,0
3,177340.98,5083904.36,5261245.34,0
1,10000000.0,10000000.0,0.0,1
1,103909.1,103909.1,0.0,1
1,212181.62,0.0,0.0,0
1,74012.93,0.0,0.0,0
2,18187.45,117042.0,98854.55,0
1,57040.65,57040.65,0.0,1
1,282500.69,282500.69,0.0,1
1,3845765.36,3845765.36,0.0,1
1,14360.12,14360.12,0.0,1
3,281039.8,20967.0,302006.8,0
1,29473.67,29473.67,0.0,1
4,994676.91,994676.91,0.0,1
4,4896179.38,4896179.38,0.0,1
1,10000000.0,10000000.0,0.0,1
1,242982.53,10246.0,0.0,0
3,131030.17,5953255.9,6084286.07,0
1,238929.48,0.0,0.0,0
1,7466.12,7466.12,0.0,1
3,20761.63,70.0,20831.63,0
3,193277.12,2981487.88,3174765.0,0
3,518387.23,1897811.01,2416198.24,0
3,338603.4,3471627.51,3810230.92,0
4,296591.12,0.0,0.0,0
1,134515.36,134515.36,0.0,1
1,1265033.25,1265033.25,0.0,1
4,4791.06,4791.06,0.0,1
1,18463.6,39.0,0.0,0
4,727792.98,727792.98,0.0,1
1,26562.26,101028.0,74465.74,0
1,386206.75,0.0,0.0,0
1,891944.51,891944.51,0.0,1
4,1962989.77,80609.0,0.0,0
1,14231.95,0.0,0.0,0
1,574588.22,574588.22,0.0,1
1,1301090.39,1301090.39,0.0,1
1,376161.89,11116.0,0.0,0
1,1416055.74,1416055.74,0.0,1
2,2035.89,73800.27,71764.38,0
1,162192.78,162192.78,0.0,1
4,915672.67,915672.67,0.0,1
1,6302888.93,6302888.93,0.0,1
1,111610.54,0.0,0.0,0
1,398724.6,398724.6,0.0,1
4,813133.35,813133.35,0.0,1
1,830991.53,830991.53,0.0,1
1,7109453.78,7109453.78,0.0,1
1,44.31,14506.0,14461.69,0
4,449005.69,0.0,0.0,0
4,2031464.82,2031464.82,0.0,1
4,436906.22,436906.22,0.0,1
3,5359.87,10578.0,15937.87,0
1,117560.72,0.0,0.0,0
3,146509.91,2206983.93,2353493.85,0
1,1632500.22,1632500.22,0.0,1
1,233699.25,233699.25,0.0,1
1,190590.65,190590.65,0.0,1
1,1150413.99,1150413.99,0.0,1
1,190539.23,0.0,0.0,0
4,1684039.12,1684039.12,0.0,1
2,12842.38,0.0,0.0,0
4,10000000.0,32542664.27,22542664.27,1
2,6143.63,0.0,0.0,0
1,291011.54,507343.52,216331.98,0
1,34183.15,21.0,0.0,0
4,26915.04,563560.96,536645.92,0
4,46291.81,46291.81,0.0,1
1,117345.35,117345.35,0.0,1
2,11874.75,0.0,0.0,0
3,259243.27,43060.0,302303.27,0
1,701168.78,701168.78,0.0,1
1,261742.96,261742.96,0.0,1
1,63440.63,63440.63,0.0,1
1,126192.63,126192.63,0.0,1
2,26280.26,0.0,0.0,0
3,214294.46,0.0,214294.46,0
3,264209.58,545514.8,809724.38,0
1,8924971.59,8924971.59,0.0,1
1,153542.06,0.0,0.0,0
1,138580.01,0.0,0.0,0
4,1649818.97,1649818.97,0.0,1
1,1351104.53,1351104.53,0.0,1
2,21437.53,18081.1,0.0,0
1,535713.91,15024.0,0.0,0
1,151778.53,84647.93,0.0,0
4,451663.55,451663.55,0.0,1
4,337162.63,20883.0,0.0,0
3,201003.65,170300.0,371303.65,0
1,3653274.35,3653274.35,0.0,1
2,5585.16,279603.58,274018.41,0
1,272421.89,11127.11,0.0,0
4,249969.37,5087.0,0.0,0
2,2582.21,134349.0,131766.79,0
2,20369.18,599994.0,579624.82,0
1,192815.77,192815.77,0.0,1
2,7066.02,0.0,0.0,0
4,1665334.68,1665334.68,0.0,1
4,183385.35,183385.35,0.0,1
3,183029.92,3559036.37,3742066.29,0
1,180237.24,0.0,0.0,0
1,121604.94,49514.0,0.0,0
2,9479.46,0.0,0.0,0
1,882637.83,882637.83,0.0,1
1,319498.9,31158.0,0.0,0
2,14380.58,0.0,0.0,0
4,868004.62,868004.62,0.0,1
4,190192.89,0.0,0.0,0
1,1254775.16,1254775.16,0.0,1
1,57843.52,0.0,0.0,0
4,1170282.92,1170282.92,0.0,1
4,59250.11,59250.11,0.0,1
2,2831.86,27898.75,25066.9,0
4,346719.95,0.0,0.0,0
1,692895.24,692895.24,0.0,1
2,6452.37,303178.15,296725.78,0
4,305817.12,305817.12,0.0,1
4,137605.04,137605.04,0.0,1
1,80461.0,0.0,0.0,0
4,489767.32,489767.32,0.0,1
1,61487.67,61487.67,0.0,1
2,16605.98,49884.0,33278.02,0
4,338062.05,338062.05,0.0,1
4,30846.84,30846.84,0.0,1
1,48110.83,0.0,0.0,0
4,1301410.68,1301410.68,0.0,1
1,248962.83,248962.83,0.0,1
4,594229.77,594229.77,0.0,1
1,21740.53,106581.0,84840.47,0
3,185231.23,840264.89,1025496.11,0
1,263401.81,263401.81,0.0,1
3,153441.72,10599606.48,10753048.2,0
1,225767.94,0.0,0.0,0
4,381977.83,381977.83,0.0,1
4,5926745.36,5926745.36,0.0,1
1,105266.7,35480.0,0.0,0
1,50562.0,915.0,0.0,0
1,110528.53,110528.53,0.0,1
1,13704.0,13704.0,0.0,1
4,134297.68,134297.68,0.0,1
1,1665334.68,1665334.68,0.0,1
4,2908264.69,2908264.69,0.0,1
4,6106149.52,6106149.52,0.0,1
4,839008.91,839008.91,0.0,1
1,5455965.86,5455965.86,0.0,1
4,8589704.49,8589704.49,0.0,1
1,10208.24,29941.0,19732.76,0
3,245080.96,9846743.37,10091824.32,0
4,316882.94,316882.94,0.0,1
1,117201.86,0.0,0.0,0
2,7931.32,22481.0,14549.68,0
4,3054359.4,3054359.4,0.0,1
4,2925111.67,2925111.67,0.0,1
1,323726.61,323726.61,0.0,1
1,15371.72,15371.72,0.0,1
3,383328.34,8573570.78,8956899.13,0
4,621034.85,621034.85,0.0,1
1,216285.89,0.0,0.0,0
1,277234.39,15553.58,0.0,0
3,220788.8,916.0,221704.8,0
1,221167.84,221167.84,0.0,1
1,9772559.35,9772559.35,0.0,1
2,376.43,10139.0,9762.57,0
2,4542.73,3870.75,0.0,0
4,66448.19,66448.19,0.0,1
2,18480.99,0.0,0.0,0
4,931684.75,931684.75,0.0,1
1,4104942.7,4104942.7,0.0,1
4,21990.52,21990.52,0.0,1
1,768520.15,768520.15,0.0,1
1,568918.32,568918.32,0.0,1
4,960196.16,960196.16,0.0,1
1,35016.23,35016.23,0.0,1
2,20346.48,152525.0,132178.52,0
1,85408.24,85408.24,0.0,1
1,48734.24,48734.24,0.0,1
1,308480.47,34656.0,0.0,0
1,21819.57,21819.57,0.0,1
1,162157.99,0.0,0.0,0
1,2284476.12,2284476.12,0.0,1
2,6160.19,20920.9,14760.7,0
1,556218.01,556218.01,0.0,1
3,225156.37,19147.0,244303.37,0
2,42969.94,63727.0,20757.06,0
1,4892226.25,4892226.25,0.0,1
2,5369.38,505.0,0.0,0
3,91643.88,6808010.91,6899654.79,0
2,41110.41,0.0,0.0,0
1,1272493.9,1272493.9,0.0,1
2,6387.64,20162.0,13774.36,0
4,591159.5,591159.5,0.0,1
4,150929.12,150929.12,0.0,1
4,865948.49,865948.49,0.0,1
2,14571.14,567686.19,553115.06,0
1,441977.56,0.0,0.0,0
1,225861.71,932284.0,706422.29,0
2,5025.9,0.0,0.0,0
4,20243.24,20243.24,0.0,1
2,8469.34,13510.0,5040.66,0
1,86657.13,0.0,0.0,0
1,3457169.26,3457169.26,0.0,1
1,202952.03,202952.03,0.0,1
2,11999.26,20870.0,8870.74,0
1,884821.37,884821.37,0.0,1
4,1180305.14,0.0,0.0,0
1,123673.16,0.0,0.0,0
1,537641.8,537641.8,0.0,1
2,24353.07,67024.07,42671.0,0
3,340775.82,62584.0,403359.82,0
2,8080.38,0.0,0.0,0
4,1463764.35,1463764.35,0.0,1
1,155028.83,155028.83,0.0,1
1,1290.5,0.0,0.0,0
4,398157.05,398157.05,0.0,1
1,526119.49,526119.49,0.0,1
4,1046778.29,0.0,0.0,0
1,69039.64,69039.64,0.0,1
4,32076.17,32076.17,0.0,1
1,130367.12,47720.61,0.0,0
4,327773.15,327773.15,0.0,1
2,2111.24,574566.82,572455.58,0
1,185285.49,0.0,0.0,0
1,1648547.69,1648547.69,0.0,1
3,41263.26,10479.0,51742.26,0
4,511389.5,511389.5,0.0,1
1,93581.19,93581.19,0.0,1
3,134527.13,2312168.59,2446695.72,0
4,876753.11,876753.11,0.0,1
2,1753.81,0.0,0.0,0
4,1636403.22,1636403.22,0.0,1
4,525155.79,525155.79,0.0,1
4,404185.57,404185.57,0.0,1
4,2694402.67,0.0,0.0,0
4,207021.45,207021.45,0.0,1
4,447474.67,447474.67,0.0,1
4,8317724.27,8317724.27,0.0,1
4,158489.29,158489.29,0.0,1
4,19016.22,19016.22,0.0,1
1,44453.36,10723.0,0.0,0
4,966389.93,966389.93,0.0,1
1,52065.5,0.0,0.0,0
2,65276.44,2715.0,0.0,0
4,830803.43,830803.43,0.0,1
2,13384.07,376903.56,363519.48,0
4,2326251.51,2326251.51,0.0,1
1,1976666.45,1976666.45,0.0,1
1,2393539.65,2393539.65,0.0,1
3,236081.26,1766977.68,2003058.94,0
4,3582885.46,3582885.46,0.0,1
1,273821.76,273821.76,0.0,1
3,149207.72,16841353.29,16990561.01,0
1,114864.07,18947.0,0.0,0
1,275263.65,37990.74,0.0,0
2,26226.7,1590.65,0.0,0
1,134755.82,0.0,0.0,0
4,406973.71,6671.95,0.0,0
1,237636.89,379835.0,142198.11,0
1,251140.96,251140.96,0.0,1
1,100433.21,100433.21,0.0,1
1,104171.37,104171.37,0.0,1
1,4525901.25,4525901.25,0.0,1
4,6029387.26,6029387.26,0.0,1
1,27681.98,50338.0,22656.02,0
4,2313176.03,555417.0,0.0,0
1,6575903.12,6575903.12,0.0,1
4,46073.56,46073.56,0.0,1
4,69944.56,0.0,0.0,0
4,119041.12,119041.12,0.0,1
1,1506795.1,1506795.1,0.0,1
4,21580.37,21580.37,0.0,1
4,28936.11,28936.11,0.0,1
2,5765.2,0.0,0.0,0
4,1244224.16,1244224.16,0.0,1
1,645135.6,645135.6,0.0,1
2,10284.34,0.0,0.0,0
4,1254092.1,1254092.1,0.0,1
1,299997.96,0.0,0.0,0
4,5475018.52,5475018.52,0.0,1
4,8097183.22,8097183.22,0.0,1
4,63262.94,63262.94,0.0,1
1,561948.38,561948.38,0.0,1
3,143255.21,3957149.3,4100404.51,0
4,248123.95,248123.95,0.0,1
2,34090.34,6243.59,0.0,0
3,229907.99,44787.0,274694.99,0
1,24404.23,0.0,0.0,0
4,540914.12,540914.12,0.0,1
4,190737.49,190737.49,0.0,1
4,7454553.06,7454553.06,0.0,1
4,40651.96,40651.96,0.0,1
1,210963.77,0.0,0.0,0
3,153666.55,622204.61,775871.16,0
1,122058.98,72740.0,0.0,0
1,310120.87,0.0,0.0,0
4,9421856.87,9421856.87,0.0,1
1,93208.11,15574.0,0.0,0
1,56198.88,0.0,0.0,0
1,400003.01,0.0,0.0,0
1,449032.97,449032.97,0.0,1
2,9513.63,11711.0,2197.37,0
1,251201.96,0.0,0.0,0
4,228706.19,228706.19,0.0,1
4,72797.41,26680.0,0.0,0
1,271731.05,271731.05,0.0,1
1,7041719.54,7041719.54,0.0,1
4,3421212.04,3421212.04,0.0,1
2,901.83,32790.64,31888.81,0
1,199428.09,0.0,0.0,0
1,2571605.04,2571605.04,0.0,1
1,338364.14,338364.14,0.0,1
4,1462355.44,1462355.44,0.0,1
1,1390332.39,1390332.39,0.0,1
3,142927.85,130286.81,273214.66,0
1,1150717.15,1150717.15,0.0,1
3,442833.75,4636477.36,5079311.11,0
1,0.0,0.0,0.0,1
1,254440.83,254440.83,0.0,1
2,6880.01,15900.0,9019.99,0
2,7803.72,29829.64,22025.92,0
2,3107.18,12034.0,8926.82,0
1,371669.59,371669.59,0.0,1
1,5572.78,34735.3,29162.52,0
4,207487.61,3606.0,0.0,0
1,49571.87,49571.87,0.0,1
3,183493.67,12523223.71,12706717.38,0
4,5096946.74,5096946.74,0.0,1
2,5199.66,0.0,0.0,0
2,5264.25,0.0,0.0,0
4,40873.25,40873.25,0.0,1
1,24424.33,65681.27,41256.94,0
3,117555.67,7718341.9,7835897.57,0
3,117524.99,9244.0,126768.99,0
1,10000000.0,10000000.0,0.0,1
1,150245.05,150245.05,0.0,1
1,2979972.78,2979972.78,0.0,1
1,52917.6,0.0,0.0,0
1,760984.58,760984.58,0.0,1
1,71515.56,49409.0,0.0,0
4,649968.87,649968.87,0.0,1
2,5341.73,22265.0,16923.27,0
4,1571565.56,1571565.56,0.0,1
1,169626.3,0.0,0.0,0
1,54583.71,54583.71,0.0,1
1,154326.41,185525.0,31198.59,0
4,154907.31,0.0,0.0,0
4,742973.53,742973.53,0.0,1
2,16852.46,21527.0,4674.54,0
2,11948.23,42169.55,30221.32,0
3,137603.2,52383.0,189986.2,0
1,353090.95,353090.95,0.0,1
4,998110.47,998110.47,0.0,1
4,190662.7,190662.7,0.0,1
4,4400457.84,4400457.84,0.0,1
1,238113.44,25053.0,0.0,0
4,2988103.3,2988103.3,0.0,1
1,45890.12,45890.12,0.0,1
4,144876.4,144876.4,0.0,1
4,8639.93,8639.93,0.0,1
1,150406.91,150406.91,0.0,1
4,107773.49,107773.49,0.0,1
1,609400.88,609400.88,0.0,1
1,4135944.29,4135944.29,0.0,1
1,200231.35,0.0,0.0,0
4,4631432.03,4631432.03,0.0,1
2,25356.85,259141.0,233784.15,0
4,2451423.58,2451423.58,0.0,1
3,391355.92,49573.0,440928.92,0
3,108315.25,992519.2,1100834.45,0
1,1518718.03,1518718.03,0.0,1
1,73672.27,0.0,0.0,0
1,763170.76,763170.76,0.0,1
1,905919.58,905919.58,0.0,1
4,4886423.05,4886423.05,0.0,1
1,1363674.48,1363674.48,0.0,1
1,1165187.89,1165187.89,0.0,1
2,3251.59,0.0,0.0,0
1,470922.15,470922.15,0.0,1
1,871745.76,871745.76,0.0,1
2,3186.58,0.0,0.0,0
3,65085.31,5416205.72,5481291.03,0
4,1262207.3,1262207.3,0.0,1
1,10000000.0,10000000.0,0.0,1
3,219360.27,13520.0,232880.27,0
4,273821.76,273821.76,0.0,1
1,11934.43,499167.23,487232.8,0
1,256097.81,12374.0,0.0,0
2,8928.57,0.0,0.0,0
4,2070939.88,2070939.88,0.0,1
1,144601.82,0.0,0.0,0
1,137605.04,137605.04,0.0,1
2,8602.41,132910.28,124307.87,0
3,43248.3,9700106.17,9743354.47,0
2,21218.13,145024.17,123806.05,0
1,32521.24,32521.24,0.0,1
1,766257.55,766257.55,0.0,1
3,318180.16,44009.0,362189.16,0
4,93459.89,93459.89,0.0,1
4,1294425.14,0.0,0.0,0
1,177711.22,79.0,0.0,0
4,501101.41,501101.41,0.0,1
4,235077.47,0.0,0.0,0
1,200388.84,24801.0,0.0,0
1,26478.48,26478.48,0.0,1
4,7539165.76,7539165.76,0.0,1
3,80406.64,1003241.87,1083648.52,0
1,223418.6,0.0,0.0,0
3,311486.87,3459291.86,3770778.73,0
1,473086.28,473086.28,0.0,1
3,28476.44,9284834.83,9313311.26,0
2,18627.38,21576.0,2948.62,0
1,606501.57,606501.57,0.0,1
4,697245.81,0.0,0.0,0
4,13421.28,13421.28,0.0,1
4,200419.12,200419.12,0.0,1
3,242913.46,1277701.4,1520614.87,0
4,1869237.83,1869237.83,0.0,1
1,313418.28,313418.28,0.0,1
1,34316.46,15760.0,0.0,0
3,113140.53,12291.0,125431.53,0
3,189875.53,4122554.84,4312430.37,0
1,122976.27,0.0,0.0,0
1,1676936.79,1676936.79,0.0,1
1,662104.87,662104.87,0.0,1
4,50523.78,50523.78,0.0,1
2,11816.42,130567.27,118750.85,0
4,10000000.0,0.0,0.0,0
1,23292.3,0.0,0.0,1
4,184109.74,0.0,0.0,0
1,1001167.03,1001167.03,0.0,1
4,400517.07,400517.07,0.0,1
1,10000000.0,10000000.0,0.0,1
1,239954.32,0.0,0.0,0
3,19121.38,303079.0,322200.38,0
2,6464.53,23814.0,17349.47,0
1,245991.5,245991.5,0.0,1
4,1649039.58,1649039.58,0.0,1
4,212089.74,212089.74,0.0,1
1,306213.63,306213.63,0.0,1
1,17380.9,0.0,0.0,0
4,825706.15,0.0,0.0,0
4,1467987.57,1467987.57,0.0,1
1,1388774.78,1388774.78,0.0,1
3,33863.07,51814.0,85677.07,0
3,460446.55,53644.0,514090.55,0
2,7724.33,10824.0,3099.67,0
3,5280.67,5720040.14,5725320.8,0
4,19646.09,19646.09,0.0,1
3,20768.32,72094.0,92862.32,0
1,49376.93,100576.0,51199.07,0
1,305846.12,305846.12,0.0,1
1,481692.9,0.0,0.0,0
2,10254.12,0.0,0.0,0
1,2558618.27,2558618.27,0.0,1
1,1639676.27,1639676.27,0.0,1
4,529659.95,529659.95,0.0,1
2,16961.87,0.0,0.0,0
4,228148.9,0.0,0.0,0
1,8097183.22,8097183.22,0.0,1
4,112656.24,112656.24,0.0,1
4,1290224.84,1290224.84,0.0,1
2,490.25,0.0,0.0,0
1,48516.87,48516.87,0.0,1
1,5721871.91,5721871.91,0.0,1
1,310712.71,310712.71,0.0,1
4,303892.68,0.0,0.0,0
2,7621.81,5858.0,0.0,0
1,137279.29,0.0,0.0,0
1,303162.98,178932.09,0.0,0
2,35830.75,6641.0,0.0,0
2,7596.13,140.0,0.0,0
1,63504.85,187617.03,124112.18,0
4,282500.69,282500.69,0.0,1
4,410297.13,120068.54,0.0,0
3,81885.06,8633551.47,8715436.52,0
1,1157971.07,1157971.07,0.0,1
3,170366.98,15573813.11,15744180.09,0
1,10000000.0,10000000.0,0.0,1
1,10000000.0,10000000.0,0.0,1
1,1226390.31,1226390.31,0.0,1
3,7542.71,45000.0,52542.71,0
3,120790.66,65022.0,185812.66,0
3,18344.51,7168977.76,7187322.27,0
1,48063.12,0.0,0.0,0
3,126745.6,1151042.17,1277787.78,0
2,19818.28,8349.0,0.0,0
4,263024.08,0.0,0.0,0
3,489703.94,175.0,489878.94,0
4,84196.79,84196.79,0.0,1
4,9977761.05,9977761.05,0.0,1
2,7643.29,0.0,0.0,0
